,WellName,unique_core_descriptions.csv,unique_core_photos.csv,unique_discovery.csv,unique_GEOLINK.csv,unique_Norwegian_shows_v2.csv,unique_public_core_images_excel_recording.csv,unique_RealLogs_Por_Perm.csv,unique_RealLogs_completion.csv,unique_stratigraphic_picks.csv,Occurances
480,7120_1_5,0,0,0,0,0,0,1,0,0,1
481,2_4_X_47,0,0,0,0,0,0,1,0,0,1
482,25_12_1,0,0,0,0,0,0,0,0,1,1
483,1_9_5,0,0,0,0,0,0,1,0,0,1
484,7218_8_1,0,0,0,0,0,0,1,0,0,1
485,30_9_K_12_H,0,0,0,0,0,0,1,0,0,1
486,34_8_10,0,0,0,0,0,0,0,0,1,1
487,31_1_1,0,0,0,0,0,0,0,0,1,1
488,16_11_1_S,0,0,0,0,1,0,0,0,0,1
489,7120_9_1,0,0,1,0,0,0,1,0,0,2
490,7_12_A07,0,0,0,0,0,0,1,0,0,1
491,25_8_9_A,0,0,0,0,1,0,1,0,0,2
492,15_9_C_2AH,0,0,0,0,0,0,1,0,0,1
493,25_10_13,0,0,0,0,0,0,0,0,1,1
494,30_9_3A,0,0,0,0,0,0,1,0,0,1
495,34_10_49,0,0,1,0,0,0,0,0,1,2
496,25_11_8,0,0,0,0,0,0,1,0,1,2
497,6608_10_5,0,0,0,0,1,0,0,0,0,1
498,6406_2_6,0,0,1,0,0,0,1,0,0,2
499,30_3_A_9,0,0,0,0,0,0,1,0,0,1
500,34_10_C_12,0,0,0,0,0,0,1,0,0,1
501,33_6_1,0,0,0,1,0,0,1,0,1,3
502,31_4_11,0,0,1,0,0,0,1,0,1,3
503,30_9_4,0,0,1,0,0,0,0,0,1,2
504,29_6_1,0,0,1,1,0,0,1,0,1,4
505,15_12_12,0,0,1,0,0,0,1,0,1,3
506,6306_5_1,0,0,0,0,1,0,1,0,0,2
507,6407_1_5,0,0,0,0,0,0,1,0,0,1
508,6506_12_3,1,1,1,0,1,1,1,1,0,7
509,15_12_2,0,0,0,0,1,0,0,0,1,2
510,24_9_14,0,0,1,0,0,0,0,0,0,1
511,30_8_3,0,0,1,0,1,0,1,0,1,4
512,7119_12_3,0,0,0,0,0,0,1,0,0,1
513,6204_11_1,0,0,0,0,0,0,1,0,1,2
514,30_9_B27,0,0,0,0,0,0,1,0,0,1
515,2_1_A30,0,0,0,0,0,0,1,0,0,1
516,6507_8_9,0,0,1,0,0,0,0,0,0,1
517,6608_11_2,0,0,1,0,0,0,1,0,0,2
518,33_9_M_2H,0,0,0,0,0,0,1,0,0,1
519,9_2_11,0,0,0,0,0,0,0,0,1,1
520,33_9_21,0,0,0,0,0,0,0,0,1,1
521,6201_11_3,0,0,1,0,0,0,1,0,1,3
522,34_8_11,0,0,0,0,0,0,0,0,1,1
523,6608_10_17S,0,0,0,0,0,0,1,0,0,1
524,7119_12_1,0,0,0,0,0,0,1,0,0,1
525,7228_7_1ST3,0,0,0,0,0,0,1,0,0,1
526,31_2_N_11,0,0,1,0,0,0,1,0,0,2
527,34_10_C_38,0,0,0,0,0,0,1,0,0,1
528,16_2_5,0,0,1,0,0,0,1,0,1,3
529,25_11_28,0,0,0,0,0,0,1,0,1,2
530,34_7_H_2,0,0,1,0,0,0,1,0,0,2
531,25_10_5,0,0,0,0,0,0,0,0,1,1
532,7120_8_3,0,0,0,0,0,0,1,0,0,1
533,15_6_8S,0,0,0,0,0,0,1,0,0,1
534,35_11_8,0,0,1,0,0,0,0,0,1,2
535,16_4_2,0,0,0,1,1,0,0,0,1,3
536,34_3_3,0,0,1,1,0,0,1,0,1,4
537,6507_7_8,0,0,0,0,0,0,1,0,0,1
538,30_9_8,0,0,0,0,0,0,0,0,1,1
539,15_12_7,0,0,0,0,1,0,0,0,1,2
540,6507_11_8,0,0,0,0,0,0,1,0,0,1
541,35_7_1,0,0,0,1,0,0,0,0,1,2
542,2_4_17,0,0,1,0,1,0,1,0,0,3
543,15_9_4,0,0,0,1,1,0,0,0,1,3
544,15_5_2,0,0,1,0,0,0,1,0,1,3
545,25_8_10ST2,0,0,0,0,0,0,1,0,0,1
546,15_6_10,0,0,1,0,0,0,0,0,1,2
547,15_12_23,0,0,0,0,0,0,1,0,1,2
548,2_11_A_7,0,0,0,0,0,0,1,0,0,1
549,16_1_A_2,0,0,0,0,0,0,1,0,0,1
550,31_2_M_42,0,0,0,0,0,0,1,0,0,1
551,30_9_11,0,0,0,0,0,0,1,0,1,2
552,33_12_6,0,0,0,0,0,0,1,0,1,2
553,25_4_4,0,0,0,0,0,0,0,0,1,1
554,6706_12_1,0,0,0,0,0,0,1,0,0,1
555,33_9_14,0,0,0,0,0,0,1,0,1,2
556,35_11_16,0,0,0,0,0,0,1,0,1,2
557,25_4_6,0,0,1,0,1,0,0,0,1,3
558,25_4_10,0,0,1,0,0,0,0,0,1,2
559,34_8_9,0,0,0,0,0,0,0,0,1,1
560,6506_3_1,0,0,0,0,0,0,1,0,0,1
561,6405_10_1,0,0,1,0,0,0,1,0,0,2
562,6406_12_1,0,0,0,0,1,0,0,0,0,1
563,33_12_5,0,0,0,0,0,0,0,0,1,1
564,30_11_4,0,0,0,0,0,0,1,0,1,2
565,7121_4_2,0,0,1,0,0,0,1,0,0,2
566,30_7_4,0,0,0,0,0,0,0,0,1,1
567,25_8_16,0,0,1,0,0,0,0,0,1,2
568,7120_12_2,0,0,1,0,0,0,0,0,0,1
569,34_2_4,0,0,0,1,1,0,1,0,1,4
570,6407_7_5,0,0,0,0,1,0,0,0,0,1
571,2_12_2,0,0,0,0,1,0,0,0,0,1
572,2_11_A2ST1,0,0,0,0,0,0,1,0,0,1
573,6406_1_1,0,0,1,0,0,0,1,0,0,2
574,6506_7_4,0,1,0,0,0,0,0,0,0,1
575,30_4_2,0,0,0,1,0,0,1,0,1,3
576,6407_6_A_3_H,0,0,0,0,0,0,1,0,0,1
577,25_10_14,0,0,0,0,0,0,0,0,1,1
578,35_12_2,0,0,1,0,0,0,1,0,1,3
579,29_3_1,0,0,1,1,0,0,0,0,1,3
580,2_1_13,0,0,0,0,0,0,1,0,0,1
581,6403_6_1,0,0,0,0,0,0,1,0,0,1
582,34_11_9,0,0,0,1,0,0,0,0,0,1
583,9_2_2,0,0,0,0,0,0,0,0,1,1
584,33_9_F_2H,0,0,0,0,0,0,1,0,0,1
585,31_4_3,0,0,1,1,0,0,0,0,1,3
586,16_1_20,0,0,0,0,0,0,1,0,1,2
587,30_2_1,0,0,1,1,0,0,1,0,1,4
588,6406_6_3,0,0,1,0,0,0,0,0,0,1
589,30_6_21,0,0,0,0,0,0,1,0,1,2
590,25_5_A3,0,0,0,0,0,0,1,0,0,1
591,34_3_2,0,0,0,1,0,0,1,0,1,3
592,6507_7_3,0,0,0,0,1,0,1,0,0,2
593,34_8_14A,0,0,0,0,0,0,1,0,0,1
594,6507_7_A_15,0,0,0,0,0,0,1,0,0,1
595,26_4_2,0,0,0,0,0,0,0,0,1,1
596,30_9_B15,0,0,0,0,0,0,1,0,0,1
597,25_8_3,0,0,0,0,0,0,0,0,1,1
598,15_12_6,0,0,0,0,0,0,0,0,1,1
599,35_11_6,0,0,0,1,0,0,1,0,1,3
600,34_10_17,0,0,1,1,0,0,0,0,1,3
601,25_05_5,0,0,0,0,1,0,0,0,0,1
602,33_12_3,0,0,0,0,0,0,0,0,1,1
603,6507_2_1,0,0,0,0,1,0,0,0,0,1
604,30_6_18,0,0,1,0,0,0,1,0,1,3
605,30_3_A12,0,0,0,0,0,0,1,0,0,1
606,6406_05_01,0,0,1,0,0,0,0,0,0,1
607,6407_5_1,0,0,0,0,0,0,1,0,0,1
608,6506_12_11_S,0,0,0,0,0,0,1,0,0,1
609,34_10_15,0,0,0,0,0,0,1,0,1,2
610,15_12_9_S,0,0,0,0,0,0,1,0,0,1
611,36_7_1,0,0,1,1,1,0,1,0,1,5
612,2_4_VB_07,0,0,0,0,0,0,1,0,0,1
613,34_10_32,0,0,0,0,0,0,1,0,1,2
614,34_11_A_11,0,0,0,0,0,0,1,0,0,1
615,7_1_1,0,0,0,1,0,0,0,0,1,2
616,7122_7_1,0,0,1,0,0,0,1,0,0,2
617,7121_4_G_4,0,0,0,0,0,0,1,0,0,1
618,24_9_4,0,0,0,0,1,0,0,0,1,2
619,16_3_8,0,0,0,0,0,0,1,0,1,2
620,7130_4_1,0,0,1,0,0,0,1,0,0,2
621,16_1_1,0,0,0,0,0,0,0,0,1,1
622,30_6_9,0,0,1,0,0,0,0,0,1,2
623,25_3_1,0,0,0,1,1,0,1,0,1,4
624,30_6_C_5,0,0,0,0,0,0,1,0,0,1
625,6507_3_5,0,0,1,0,0,0,1,0,0,2
626,25_8_10,0,0,1,0,0,0,0,0,1,2
627,30_6_C04,0,0,0,0,0,0,1,0,0,1
628,34_10_41,0,0,0,0,0,0,0,0,1,1
629,31_4_A_7,0,0,0,0,0,0,1,0,0,1
630,9_2_8_S,0,0,0,0,1,0,0,0,0,1
631,31_4_4,0,0,0,1,0,0,0,0,1,2
632,34_10_9,0,0,0,0,0,0,1,0,1,2
633,2_7_D_06,0,0,0,0,0,0,1,0,0,1
634,25_11_15,0,0,1,1,1,0,0,0,1,4
635,7_4_1,0,0,0,0,1,0,1,0,1,3
636,25_11_5,0,0,0,1,1,0,0,0,1,3
637,30_3_A1,0,0,0,0,0,0,1,0,0,1
638,6305_5_1,0,0,1,0,1,0,1,0,0,3
639,34_10_8,0,0,0,0,0,0,1,0,1,2
640,16_2_2,0,0,0,0,0,0,0,0,1,1
641,6507_3_10,0,0,1,0,0,0,1,0,0,2
642,2_4_23,0,0,1,0,0,0,0,0,0,1
643,6507_7_16,0,0,1,0,0,0,0,0,0,1
644,33_9_A_32A,0,0,0,0,0,0,1,0,0,1
645,7321_7_1,0,0,0,0,0,0,1,0,0,1
646,34_10_53,0,0,1,0,0,0,1,0,1,3
647,15_9_8,0,0,0,1,1,0,0,0,1,3
648,2_4_7,0,0,0,0,0,0,1,0,0,1
649,6507_7_A_56,0,0,0,0,0,0,1,0,0,1
650,15_12_A_5,0,0,0,0,0,0,1,0,0,1
651,6706_12_2,0,0,1,0,0,0,1,0,0,2
652,6406_2_Q_1,0,0,0,0,0,0,1,0,0,1
653,2_5_10A,0,0,0,0,0,0,1,0,0,1
654,6507_12_1,0,0,0,0,1,0,1,0,0,2
655,6407_8_2,0,0,1,0,0,0,1,0,0,2
656,16_2_12,0,0,0,0,0,0,1,0,1,2
657,30_10_4,0,0,0,0,0,0,0,0,1,1
658,7121_4_E_4,0,0,0,0,0,0,1,0,0,1
659,6306_05_01,0,0,1,0,0,0,0,0,0,1
660,34_7_28,0,0,0,0,1,0,1,0,1,3
661,25_7_8,0,0,1,0,0,0,0,0,0,1
662,30_3_A11,0,0,0,0,0,0,1,0,0,1
663,6407_2_2,1,1,0,0,1,1,1,1,0,6
664,25_8_17,0,0,1,0,0,0,0,0,1,2
665,25_5_9,0,0,1,0,0,0,0,0,1,2
666,34_6_2,0,0,1,0,0,0,1,0,1,3
667,25_4_E_1H,0,0,0,0,0,0,1,0,0,1
668,6205_3_1,0,0,0,0,0,0,1,0,1,2
669,31_6_5,0,0,0,1,0,0,1,0,1,3
670,1_3_K_5,0,0,1,0,0,0,0,0,0,1
671,34_7_32,0,0,0,0,0,0,0,0,1,1
672,6706_11_2,0,0,1,0,0,0,1,0,0,2
673,25_10_7,0,0,0,0,0,0,0,0,1,1
674,7220_5_2,0,0,1,0,0,0,1,0,0,2
675,30_6_22,0,0,0,1,0,0,0,0,1,2
676,34_4_11,0,0,1,0,0,0,0,0,1,2
677,6610_7_1,0,0,0,0,1,0,1,0,0,2
678,16_1_21,0,0,0,0,0,0,0,0,1,1
679,35_12_3_S,0,0,0,0,0,0,1,0,0,1
680,33_9_16,0,0,0,0,0,0,1,0,1,2
681,6607_12_2_S,0,0,0,0,0,0,1,0,0,1
682,31_4_12,0,0,0,0,0,0,0,0,1,1
683,6506_12_11,0,0,0,0,1,0,0,0,0,1
684,30_9_B21,0,0,0,0,0,0,1,0,0,1
685,34_12_1,0,0,1,1,0,0,1,0,1,4
686,6406_12_3_A,0,0,0,0,0,0,1,0,0,1
687,6506_11_1,0,0,0,0,1,0,0,0,0,1
688,25_2_8,0,0,0,0,0,0,0,0,1,1
689,34_2_2,0,0,0,1,1,0,0,0,1,3
690,2_7_4,0,0,1,0,0,0,0,0,0,1
691,30_3_A_24,0,0,0,0,0,0,1,0,0,1
692,35_04_01,0,0,0,0,1,0,0,0,0,1
693,6507_8_6,0,0,0,0,1,0,1,0,0,2
694,7222_1_1,0,0,0,0,0,0,1,0,0,1
695,31_4_A_1_A,0,0,1,0,0,0,0,0,0,1
696,25_1_10,0,0,0,0,0,0,0,0,1,1
697,16_4_5,0,0,0,0,0,0,1,0,1,2
698,30_6_10,0,0,0,0,0,0,0,0,1,1
699,25_8_B2,0,0,0,0,0,0,1,0,0,1
700,17_12_2,0,0,1,0,0,0,0,0,1,2
701,35_9_6,0,0,1,1,0,0,1,0,1,4
702,15_9_13,0,0,0,1,1,0,1,0,1,4
703,35_10_3,0,0,0,0,0,0,0,0,1,1
704,6507_7_1,1,0,0,0,1,0,1,0,0,3
705,6406_9_3,0,0,1,0,0,0,1,0,0,2
706,35_11_14,0,0,0,0,0,0,1,0,1,2
707,6407_9_A_2_A,0,0,0,0,1,0,0,0,0,1
708,6507_5_1,0,0,1,0,1,0,1,0,0,3
709,25_10_9,0,0,0,1,0,0,0,0,1,2
710,35_12_6,0,0,1,0,0,0,0,0,0,1
711,6607_12_3,0,0,0,0,0,0,1,0,0,1
712,15_6_11,0,0,0,0,0,0,1,0,1,2
713,34_10_A37,0,0,0,0,0,0,1,0,0,1
714,25_2_C_3H,0,0,0,0,0,0,1,0,0,1
715,6407_9_B1,0,0,0,0,0,0,1,0,0,1
716,25_7_1,0,0,0,0,0,0,0,0,1,1
717,34_10_C_6,0,0,0,0,0,0,1,0,0,1
718,34_10_54,0,0,1,0,0,0,1,0,1,3
719,34_10_L_4_H,0,0,0,0,0,0,1,0,0,1
720,7_9_1,0,0,0,0,0,0,0,0,1,1
721,7_7_2,0,0,1,0,0,0,0,0,1,2
722,34_7_A_4_H,0,0,0,0,0,0,1,0,0,1
723,25_2_9,0,0,0,0,0,0,0,0,1,1
724,25_8_2,0,0,0,0,1,0,0,0,1,2
725,2_8_6,0,0,1,0,0,0,0,0,0,1
726,,0,0,0,0,0,0,0,0,0,0
727,31_2_16,0,0,0,0,0,0,0,0,1,1
728,31_2_12,0,0,0,0,0,0,1,0,1,2
729,34_7_C_5,0,0,0,0,0,0,1,0,0,1
730,34_8_A_1_AH,0,0,0,0,0,0,1,0,0,1
731,34_7_36,0,0,0,0,0,0,0,0,1,1
732,35_11_7,0,0,1,1,1,0,1,0,1,5
733,6506_11_4ST2,0,0,0,0,0,0,1,0,0,1
734,34_7_19,0,0,0,0,0,0,0,0,1,1
735,6407_7_A_6_H,0,0,0,0,0,0,1,0,0,1
736,16_3_3,0,0,0,0,0,0,0,0,1,1
737,30_11_3,0,0,0,1,0,0,1,0,1,3
738,6507_7_A_38,0,0,0,0,0,0,1,0,0,1
739,7128_4_1,0,0,1,0,0,0,1,0,0,2
740,34_8_6,0,0,0,1,0,0,0,0,1,2
741,16_3_U_1,0,0,0,0,0,0,1,0,0,1
742,34_7_A_9_H,0,0,0,0,0,0,1,0,0,1
743,2_11_6_S,0,0,0,0,0,0,1,0,0,1
744,31_5_1,0,0,0,0,0,0,0,0,1,1
745,34_4_9,0,0,0,0,1,0,0,0,1,2
746,15_6_2,0,0,0,0,1,0,0,0,0,1
747,24_9_13,0,0,1,0,0,0,0,0,0,1
748,7019_01_01,0,0,1,0,0,0,0,0,0,1
749,24_12_3_S,0,0,0,0,0,0,1,0,0,1
750,25_5_4,0,0,1,1,1,0,1,0,1,5
751,6508_5_1,0,0,0,0,0,0,1,0,0,1
752,34_10_35,0,0,0,1,0,0,1,0,1,3
753,34_7_25,0,0,1,0,1,0,0,0,1,3
754,30_3_4,0,0,0,1,0,0,1,0,1,3
755,31_4_2,0,0,0,1,0,0,0,0,1,2
756,34_7_30,0,0,0,0,0,0,1,0,1,2
757,6407_2_6,0,0,1,0,0,0,1,0,0,2
758,30_3_7S,0,0,0,0,0,0,1,0,0,1
759,5604_22,0,0,1,0,0,0,0,0,0,1
760,16_1_26,0,0,1,0,0,0,0,0,1,2
761,15_9_7,0,0,0,1,1,0,1,0,1,4
762,16_7_7ST2,0,0,0,0,0,0,1,0,0,1
763,32_4_1,0,0,0,0,0,0,0,0,1,1
764,30_6_24S,0,0,0,0,0,0,1,0,0,1
765,25_5_A_7,0,0,0,0,0,0,1,0,0,1
766,24_9_15,0,0,1,0,0,0,0,0,0,1
767,34_6_4,0,0,0,0,0,0,0,0,1,1
768,25_9_2,0,0,0,0,0,0,0,0,1,1
769,6407_12_2,0,0,0,0,0,0,1,0,0,1
770,6507_11_6,0,0,1,0,0,0,1,0,0,2
771,30_6_C7,0,0,0,0,0,0,1,0,0,1
772,6407_9_C_2_H,0,0,0,0,1,0,0,0,0,1
773,7228_2_1_S,0,0,0,0,0,0,1,0,0,1
774,25_5_5,0,0,1,0,1,0,1,0,1,4
775,7122_7_6,0,0,0,0,0,0,1,0,0,1
776,15_9_22,0,0,0,1,0,0,0,0,1,2
777,25_5_A4,0,0,0,0,0,0,1,0,0,1
778,6406_3_5,0,0,0,0,1,0,0,0,0,1
779,25_11_20,0,0,0,0,1,0,0,0,1,2
780,6407_10_3,0,0,0,0,1,0,1,0,0,2
781,25_11_21,0,0,0,0,0,0,0,0,1,1
782,1_3_3,0,0,1,0,0,0,1,0,0,2
783,33_9_13,0,0,0,0,0,0,0,0,1,1
784,36_7_4,0,0,1,0,0,0,1,0,0,2
785,34_7_24,0,0,0,0,0,0,0,0,1,1
786,9_8_1,0,0,0,0,0,0,0,0,1,1
787,1_9_3_R,0,0,0,0,0,0,1,0,0,1
788,35_11_10_A,0,0,0,0,1,0,0,0,0,1
789,6707_10_2,0,0,1,0,0,0,1,0,0,2
790,30_9_B_24,0,0,0,0,0,0,1,0,0,1
791,2_7_13,0,0,0,0,0,0,1,0,0,1
792,7122_7_3,0,0,0,0,0,0,1,0,0,1
793,30_6_17,0,0,1,0,0,0,1,0,1,3
794,2_4_22,0,0,1,0,0,0,0,0,0,1
795,9_10_1,0,0,0,0,0,0,0,0,1,1
796,15_6_5,0,0,0,0,1,0,0,0,1,2
797,1_6_1,0,0,1,0,0,0,0,0,0,1
798,7_11_3,0,0,0,0,0,0,0,0,1,1
799,16_1_24,0,0,0,0,0,0,0,0,1,1
800,33_9_19,0,0,1,0,0,0,0,0,1,2
801,24_6_1,0,0,1,0,1,0,1,0,1,4
802,1_3_6,0,0,1,0,0,0,1,0,0,2
803,34_4_8,0,0,0,0,0,0,0,0,1,1
804,34_10_34,0,0,1,0,1,0,1,0,1,4
805,11_9_1,0,0,0,0,0,0,0,0,1,1
806,25_2_10,0,0,1,0,0,0,0,0,1,2
807,7121_4_D_1,0,0,0,0,0,0,1,0,0,1
808,25_11_G_27,0,0,0,0,0,0,1,0,0,1
809,30_6_C_20,0,0,0,0,0,0,1,0,0,1
810,25_2_18_ST2,0,0,0,0,0,0,1,0,0,1
811,25_6_2,0,0,0,1,0,0,0,0,1,2
812,31_2_10,0,0,0,1,0,0,1,0,1,3
813,7324_8_1,0,0,1,0,0,0,1,0,0,2
814,33_9_9,0,0,0,0,0,0,1,0,1,2
815,1_3_5,0,0,0,0,0,0,1,0,0,1
816,16_2_11,0,0,0,1,0,0,1,0,1,3
817,7_11_5,0,0,1,0,0,0,0,0,1,2
818,7_12_A_13,0,0,0,0,0,0,1,0,0,1
819,2_1_15,0,0,0,0,0,0,1,0,0,1
820,2_7_29,0,0,0,0,1,0,1,0,0,2
821,6407_7_3,1,0,0,0,1,0,1,0,0,3
822,31_5_B_4H,0,0,0,0,0,0,1,0,0,1
823,31_2_15,0,0,0,0,0,0,1,0,1,2
824,6607_12_2,0,0,1,0,0,0,0,0,0,1
825,6605_08_01,0,0,1,0,0,0,0,0,0,1
826,31_2_3,0,0,0,1,0,0,1,0,1,3
827,6507_7_15,0,0,1,0,0,0,0,0,0,1
828,2_7_23,0,0,0,0,1,0,0,0,0,1
829,30_9_B,0,0,0,0,0,0,1,0,0,1
830,2_1_3,0,0,1,0,0,0,0,0,0,1
831,35_9_8,0,0,0,1,0,0,1,0,1,3
832,6506_12_10,0,0,0,0,1,0,1,0,0,2
833,25_11_7,0,0,0,0,0,0,0,0,1,1
834,16_2_20,0,0,0,0,0,0,1,0,1,2
835,6507_3_8,0,0,1,0,0,0,1,0,0,2
836,6608_8_1,0,0,0,0,1,0,1,0,0,2
837,6406_3_1,0,0,0,0,0,0,1,0,0,1
838,34_7_31,0,0,0,0,0,0,1,0,1,2
839,7_8_2,0,0,0,0,0,0,0,0,1,1
840,25_8_13,0,0,0,0,0,0,0,0,1,1
841,30_8_4,0,0,1,0,0,0,1,0,1,3
842,30_11_8,0,0,1,0,0,0,1,0,1,3
843,30_11_5,0,0,1,0,0,0,0,0,1,2
844,6407_9_3,0,0,0,0,1,1,1,1,0,4
845,7120_12_1,0,0,0,0,0,0,1,0,0,1
846,29_6,0,0,1,0,0,0,0,0,0,1
847,25_6_3,0,0,0,1,0,0,1,0,1,3
848,34_10_28,0,0,0,0,0,0,0,0,1,1
849,34_4_C_6_H,0,0,0,0,0,0,1,0,0,1
850,30_9_28,0,0,1,0,0,0,1,0,1,3
851,3_7_2,0,0,0,0,0,0,1,0,0,1
852,34_10A_1H,0,0,0,0,0,0,1,0,0,1
853,7220_2_1,0,0,1,0,0,0,1,0,0,2
854,35_9_7,0,0,1,1,0,0,1,0,1,4
855,6506_11_5S,0,0,0,0,0,0,1,0,0,1
856,34_10_46,0,0,1,0,0,0,0,0,1,2
857,6406_6_4,0,0,1,0,0,0,0,0,0,1
858,25_11_B_14H,0,0,0,0,0,0,1,0,0,1
859,25_8_7,0,0,0,1,1,0,1,0,1,4
860,6507_7_C_2,0,0,0,0,0,0,1,0,0,1
861,15_3_4,0,0,1,0,1,0,1,0,1,4
862,6608_10_04,0,0,1,0,0,0,0,0,0,1
863,31_2_D_10_H,0,0,0,0,0,0,1,0,0,1
864,16_10_4,0,0,0,1,0,0,0,0,1,2
865,16_2_19,0,0,0,0,0,0,1,0,1,2
866,35_9_11,0,0,0,0,0,0,0,0,1,1
867,6506_9_2,0,0,1,0,0,0,1,0,0,2
868,30_3_6,0,0,1,0,0,0,0,0,0,1
869,34_10_C14,0,0,0,0,0,0,1,0,0,1
870,34_10_30,0,0,0,0,0,0,1,0,1,2
871,30_9_20,0,0,1,0,0,0,1,0,1,3
872,15_9_6,0,0,0,0,1,0,1,0,1,3
873,6608_11_3,0,0,0,0,0,0,1,0,0,1
874,15_9_A_8,0,0,0,0,0,0,1,0,0,1
875,30_6_12,0,0,0,0,0,0,0,0,1,1
876,30_6_1,0,0,1,0,0,0,1,0,1,3
877,25_10_6,0,0,0,0,1,0,0,0,1,2
878,35_11_18,0,0,1,0,0,0,1,0,1,3
879,16_1_A_10,0,0,0,0,0,0,1,0,0,1
880,30_9_6,0,0,1,0,0,0,1,0,1,3
881,33_9_M_4H,0,0,0,0,0,0,1,0,0,1
882,2_7_26_S,0,0,0,0,0,0,1,0,0,1
883,15_12_A_11,0,0,0,0,0,0,1,0,0,1
884,30_3_A_4,0,0,0,0,0,0,1,0,0,1
885,1_2_1,0,0,1,0,0,0,0,0,0,1
886,15_9_A_19,0,0,0,0,0,0,1,0,0,1
887,35_9_3_T2,0,0,0,0,0,0,1,0,0,1
888,2_7_15,0,0,0,0,1,0,0,0,0,1
889,7220_7_1,0,0,1,0,0,0,1,0,0,2
890,34_7_5,0,0,0,1,0,0,1,0,1,3
891,2_11_3,0,0,0,0,0,0,1,0,0,1
892,30_6_5,0,0,1,1,0,0,1,0,1,4
893,6506_12_5,1,0,0,0,1,0,1,0,0,3
894,34_8_14S,0,0,0,0,0,0,1,0,0,1
895,34_10_B_18,0,0,0,0,0,0,1,0,0,1
896,6508_1_2,0,0,0,0,0,0,1,0,0,1
897,34_7_27,0,0,0,0,0,0,1,0,1,2
898,25_1_11,0,0,1,0,0,0,0,0,1,2
899,6706_6_1,0,0,1,0,0,0,1,0,0,2
900,25_10_8,0,0,1,1,1,0,1,0,1,5
901,15_12_4,0,0,1,0,1,0,1,0,1,4
902,6604_5_1,0,0,1,0,0,0,0,0,0,1
903,31_6_A_33,0,0,0,0,0,0,1,0,0,1
904,6406_3_3,1,1,0,0,0,1,0,1,0,4
905,2_5_7,0,0,0,0,0,0,1,0,0,1
906,15_12_13,0,0,0,0,0,0,0,0,1,1
907,6706_12_01,0,0,1,0,0,0,0,0,0,1
908,6604_10_1,0,0,0,0,0,0,1,0,0,1
909,31_5_6,0,0,0,1,0,0,0,0,1,2
910,35_8_3,0,0,1,1,0,0,1,0,1,4
911,2_5_10,0,0,0,0,0,0,1,0,0,1
912,33_9_M_1H,0,0,0,0,0,0,1,0,0,1
913,16_3_1,0,0,0,0,0,0,0,0,1,1
914,34_10_B_35,0,0,0,0,0,0,1,0,0,1
915,35_11_20,0,0,1,0,0,0,1,0,0,2
916,25_2_12,0,0,0,0,0,0,1,0,1,2
917,30_3_A_17,0,0,0,0,0,0,1,0,0,1
918,1_3_7_T3,0,0,0,0,0,0,1,0,0,1
919,30_9_19,0,0,1,0,1,0,1,0,1,4
920,24_12_1,0,0,0,0,1,0,0,0,1,2
921,25_2_5,0,0,1,1,1,0,0,0,1,4
922,7120_7_2,0,0,1,0,0,0,1,0,0,2
923,16_2_21,0,0,0,0,0,0,1,0,1,2
924,8_10_4,0,0,1,0,0,0,1,0,1,3
925,7_4_3,0,0,0,0,0,0,0,0,1,1
926,34_11_A_13,0,0,0,0,0,0,1,0,0,1
927,2_7_31,0,0,0,0,1,0,1,0,0,2
928,16_1_21S,0,0,0,0,0,0,1,0,0,1
929,29_9_1,0,0,0,0,0,0,0,0,1,1
930,35_3_6,0,0,0,0,0,0,0,0,1,1
931,6407_9_8,0,0,0,0,1,0,1,0,0,2
932,2_1_2,0,0,0,0,0,0,1,0,0,1
933,35_1_2,0,0,0,0,0,0,1,0,1,2
934,6506_12_1,1,1,1,0,1,1,1,1,0,7
935,7324_3_1,0,0,1,0,0,0,0,0,0,1
936,34_10_A_21,0,0,0,0,0,0,1,0,0,1
937,35_9_2,0,0,1,1,1,0,1,0,1,5
938,2_4_8,0,0,0,0,1,0,1,0,0,2
939,35_9_12,0,0,0,0,0,0,1,0,1,2
940,7123_4_1_A,0,0,0,0,0,0,1,0,0,1
941,6406_12_3_S,0,0,0,0,0,0,1,0,0,1
942,34_10_C_21,0,0,0,0,0,0,1,0,0,1
943,30_7_5,0,0,0,0,0,0,0,0,1,1
944,9_11_1,0,0,0,0,0,0,0,0,1,1
945,25_8_6,0,0,0,0,1,0,1,0,1,3
946,34_7_33,0,0,0,0,0,0,1,0,1,2
947,30_6_3,0,0,0,0,0,0,1,0,1,2
948,34_10_C3,0,0,0,0,0,0,1,0,0,1
949,7_1_2,0,0,0,1,0,0,0,0,1,2
950,7223_5_1,0,0,0,0,0,0,1,0,0,1
951,6710_10_1,0,0,0,0,0,0,1,0,0,1
952,36_1_1,0,0,0,0,0,0,0,0,1,1
953,15_9_19_S,0,0,0,0,1,0,0,0,0,1
954,6507_11_2,1,1,0,0,0,1,1,1,0,5
955,11_10_1,0,0,0,0,0,0,0,0,1,1
956,34_10_55,0,0,1,0,0,0,0,0,0,1
957,31_4_5,0,0,0,1,0,0,0,0,1,2
958,3_5_2,0,0,0,0,1,0,0,0,0,1
959,16_4_4,0,0,1,0,0,0,1,0,1,3
960,6507_10_1,0,0,0,0,1,0,1,0,0,2
