dscName,cmpLongName,dscCurrentActivityStatus,dscHcType,wlbName,nmaName,fldName,dscDateFromInclInField,dscDiscoveryYear,dscResInclInDiscoveryName,dscOwnerKind,dscOwnerName,dscNpdidDiscovery,fldNpdidField,wlbNpdidWellbore,dscFactPageUrl,dscFactMapUrl,dscDateUpdated,dscDateUpdatedMax,DatesyncNPD
7019/1-1,Vår Energi AS,Production is unlikely,GAS,7019/1-1,Barents Sea,,,2000,,PRODUCTION LICENSE,201,1340799,,4145,https://factpages.npd.no/factpages/default.aspx?nav1=discovery&nav2=PageView|All&nav3=1340799,https://factmaps.npd.no/factmaps/3_0/?run=DiscoveryByNPDID&NPDID=1340799,03.10.2019,03.10.2019,24.01.2020
7119/12-3,,Production is unlikely,GAS,7119/12-3,Barents Sea,,,1983,,,,44996,,17,https://factpages.npd.no/factpages/default.aspx?nav1=discovery&nav2=PageView|All&nav3=44996,https://factmaps.npd.no/factmaps/3_0/?run=DiscoveryByNPDID&NPDID=44996,03.10.2019,03.10.2019,24.01.2020
7120/1-2,Lundin Norway AS,Production is unlikely,OIL,7120/1-2,Barents Sea,,,1989,,PRODUCTION LICENSE,902,3000739,,1366,https://factpages.npd.no/factpages/default.aspx?nav1=discovery&nav2=PageView|All&nav3=3000739,https://factmaps.npd.no/factmaps/3_0/?run=DiscoveryByNPDID&NPDID=3000739,03.10.2019,03.10.2019,24.01.2020
7120/12-2 (Alke Sør),Vår Energi AS,Production in clarification phase,GAS,7120/12-2,Barents Sea,,,1981,,PRODUCTION LICENSE,489,45002,,122,https://factpages.npd.no/factpages/default.aspx?nav1=discovery&nav2=PageView|All&nav3=45002,https://factmaps.npd.no/factmaps/3_0/?run=DiscoveryByNPDID&NPDID=45002,09.01.2020,09.01.2020,24.01.2020
7120/12-3 (Alke Nord),Vår Energi AS,Included in other discovery,GAS,7120/12-3,Barents Sea,,,1983,7120/12-2 (Alke Sør),PRODUCTION LICENSE,489,45008,,8,https://factpages.npd.no/factpages/default.aspx?nav1=discovery&nav2=PageView|All&nav3=45008,https://factmaps.npd.no/factmaps/3_0/?run=DiscoveryByNPDID&NPDID=45008,03.10.2019,03.10.2019,24.01.2020
7120/1-3 (Gohta),Lundin Norway AS,"Production likely, but unclarified",OIL/GAS,7120/1-3,Barents Sea,,,2013,,PRODUCTION LICENSE,492,23761885,,7210,https://factpages.npd.no/factpages/default.aspx?nav1=discovery&nav2=PageView|All&nav3=23761885,https://factmaps.npd.no/factmaps/3_0/?run=DiscoveryByNPDID&NPDID=23761885,03.10.2019,03.10.2019,24.01.2020
7120/2-3 S (Skalle),Lundin Norway AS,Production is unlikely,GAS,7120/2-3 S,Barents Sea,,,2011,,PRODUCTION LICENSE,902,20485020,,6592,https://factpages.npd.no/factpages/default.aspx?nav1=discovery&nav2=PageView|All&nav3=20485020,https://factmaps.npd.no/factmaps/3_0/?run=DiscoveryByNPDID&NPDID=20485020,03.10.2019,03.10.2019,24.01.2020
7120/7-1 (Askeladd Vest),Equinor Energy AS,Included in other discovery,GAS,7120/7-1,Barents Sea,SNØHVIT,07.03.2002,1982,7121/4-1 Snøhvit,BUSINESS ARRANGEMENT AREA,SNØHVIT UNIT,45014,2053062,85,https://factpages.npd.no/factpages/default.aspx?nav1=discovery&nav2=PageView|All&nav3=45014,https://factmaps.npd.no/factmaps/3_0/?run=FieldByNPDID&NPDID=2053062,03.10.2019,18.11.2019,24.01.2020
7120/7-2 (Askeladd Sentral),Equinor Energy AS,Included in other discovery,GAS,7120/7-2,Barents Sea,SNØHVIT,07.03.2002,1983,7121/4-1 Snøhvit,BUSINESS ARRANGEMENT AREA,SNØHVIT UNIT,45020,2053062,18,https://factpages.npd.no/factpages/default.aspx?nav1=discovery&nav2=PageView|All&nav3=45020,https://factmaps.npd.no/factmaps/3_0/?run=FieldByNPDID&NPDID=2053062,03.10.2019,18.11.2019,24.01.2020
7120/8-1 (Askeladd),Equinor Energy AS,Included in other discovery,GAS,7120/8-1,Barents Sea,SNØHVIT,07.03.2002,1981,7121/4-1 Snøhvit,BUSINESS ARRANGEMENT AREA,SNØHVIT UNIT,45026,2053062,120,https://factpages.npd.no/factpages/default.aspx?nav1=discovery&nav2=PageView|All&nav3=45026,https://factmaps.npd.no/factmaps/3_0/?run=FieldByNPDID&NPDID=2053062,03.10.2019,18.11.2019,24.01.2020
7120/9-1 (Albatross),Equinor Energy AS,Included in other discovery,GAS,7120/9-1,Barents Sea,SNØHVIT,07.03.2002,1982,7121/4-1 Snøhvit,BUSINESS ARRANGEMENT AREA,SNØHVIT UNIT,45032,2053062,82,https://factpages.npd.no/factpages/default.aspx?nav1=discovery&nav2=PageView|All&nav3=45032,https://factmaps.npd.no/factmaps/3_0/?run=FieldByNPDID&NPDID=2053062,03.10.2019,18.11.2019,24.01.2020
7121/4-1 Snøhvit,Equinor Energy AS,Producing,OIL/GAS,7121/4-1,Barents Sea,SNØHVIT,07.03.2002,1984,,BUSINESS ARRANGEMENT AREA,SNØHVIT UNIT,45038,2053062,135,https://factpages.npd.no/factpages/default.aspx?nav1=discovery&nav2=PageView|All&nav3=45038,https://factmaps.npd.no/factmaps/3_0/?run=FieldByNPDID&NPDID=2053062,03.10.2019,18.11.2019,24.01.2020
7121/4-2 (Snøhvit Nord),Equinor Energy AS,Included in other discovery,GAS,7121/4-2,Barents Sea,SNØHVIT,01.12.2006,1985,7121/4-1 Snøhvit,BUSINESS ARRANGEMENT AREA,SNØHVIT UNIT,45044,2053062,461,https://factpages.npd.no/factpages/default.aspx?nav1=discovery&nav2=PageView|All&nav3=45044,https://factmaps.npd.no/factmaps/3_0/?run=FieldByNPDID&NPDID=2053062,03.10.2019,18.11.2019,24.01.2020
7121/5-2 (Snøhvit Beta),Equinor Energy AS,"Production likely, but unclarified",OIL/GAS,7121/5-2,Barents Sea,,,1986,,BUSINESS ARRANGEMENT AREA,SNØHVIT UNIT,45050,,907,https://factpages.npd.no/factpages/default.aspx?nav1=discovery&nav2=PageView|All&nav3=45050,https://factmaps.npd.no/factmaps/3_0/?run=DiscoveryByNPDID&NPDID=45050,03.10.2019,18.11.2019,24.01.2020
7121/7-2 (Albatross Sør),Equinor Energy AS,Included in other discovery,GAS,7121/7-2,Barents Sea,SNØHVIT,07.03.2002,1986,7121/4-1 Snøhvit,BUSINESS ARRANGEMENT AREA,SNØHVIT UNIT,45062,2053062,881,https://factpages.npd.no/factpages/default.aspx?nav1=discovery&nav2=PageView|All&nav3=45062,https://factmaps.npd.no/factmaps/3_0/?run=FieldByNPDID&NPDID=2053062,03.10.2019,18.11.2019,24.01.2020
7121/8-1 (Blåmann),,Production is unlikely,GAS,7121/8-1,Barents Sea,,,2017,,,,29468757,,8159,https://factpages.npd.no/factpages/default.aspx?nav1=discovery&nav2=PageView|All&nav3=29468757,https://factmaps.npd.no/factmaps/3_0/?run=DiscoveryByNPDID&NPDID=29468757,03.10.2019,03.10.2019,24.01.2020
7122/6-1 (Tornerose),Equinor Energy AS,Production in clarification phase,GAS/CONDENSATE,7122/6-1,Barents Sea,,,1987,,PRODUCTION LICENSE,110 B,45068,,1140,https://factpages.npd.no/factpages/default.aspx?nav1=discovery&nav2=PageView|All&nav3=45068,https://factmaps.npd.no/factmaps/3_0/?run=DiscoveryByNPDID&NPDID=45068,03.10.2019,18.11.2019,24.01.2020
7122/7-1 Goliat,Vår Energi AS,Producing,OIL/GAS,7122/7-1,Barents Sea,GOLIAT,18.06.2009,2000,,PRODUCTION LICENSE,229,1340775,5774394,4173,https://factpages.npd.no/factpages/default.aspx?nav1=discovery&nav2=PageView|All&nav3=1340775,https://factmaps.npd.no/factmaps/3_0/?run=FieldByNPDID&NPDID=5774394,03.10.2019,03.10.2019,24.01.2020
7122/7-3,Vår Energi AS,Included in other discovery,OIL,7122/7-3,Barents Sea,GOLIAT,18.06.2009,2006,7122/7-1 Goliat,PRODUCTION LICENSE,229,4001397,5774394,5214,https://factpages.npd.no/factpages/default.aspx?nav1=discovery&nav2=PageView|All&nav3=4001397,https://factmaps.npd.no/factmaps/3_0/?run=FieldByNPDID&NPDID=5774394,03.10.2019,03.10.2019,24.01.2020
7122/7-4 S (Klappmys),Vår Energi AS,Included in other discovery,OIL,7122/7-4 S,Barents Sea,GOLIAT,18.06.2009,2006,7122/7-1 Goliat,PRODUCTION LICENSE,229,4213452,5774394,5406,https://factpages.npd.no/factpages/default.aspx?nav1=discovery&nav2=PageView|All&nav3=4213452,https://factmaps.npd.no/factmaps/3_0/?run=FieldByNPDID&NPDID=5774394,03.10.2019,03.10.2019,24.01.2020
7124/3-1 (Bamse),,Production is unlikely,OIL/GAS,7124/3-1,Barents Sea,,,1987,,,,45074,,1066,https://factpages.npd.no/factpages/default.aspx?nav1=discovery&nav2=PageView|All&nav3=45074,https://factmaps.npd.no/factmaps/3_0/?run=DiscoveryByNPDID&NPDID=45074,03.10.2019,03.10.2019,24.01.2020
7125/1-1 (Binne),,Production is unlikely,OIL,7125/1-1,Barents Sea,,,1988,,,,4055254,,1350,https://factpages.npd.no/factpages/default.aspx?nav1=discovery&nav2=PageView|All&nav3=4055254,https://factmaps.npd.no/factmaps/3_0/?run=DiscoveryByNPDID&NPDID=4055254,03.10.2019,03.10.2019,24.01.2020
7125/4-1 (Nucula),Equinor Energy AS,Production is unlikely,OIL/GAS,7125/4-1,Barents Sea,,,2007,,PRODUCTION LICENSE,393,4445929,,5450,https://factpages.npd.no/factpages/default.aspx?nav1=discovery&nav2=PageView|All&nav3=4445929,https://factmaps.npd.no/factmaps/3_0/?run=DiscoveryByNPDID&NPDID=4445929,03.10.2019,03.10.2019,24.01.2020
7128/4-1 (Omd Vest),,Production is unlikely,OIL/GAS,7128/4-1,Barents Sea,,,1994,,,,45080,,2049,https://factpages.npd.no/factpages/default.aspx?nav1=discovery&nav2=PageView|All&nav3=45080,https://factmaps.npd.no/factmaps/3_0/?run=DiscoveryByNPDID&NPDID=45080,03.10.2019,03.10.2019,24.01.2020
7130/4-1 (Ørnen),,Production is unlikely,GAS,7130/4-1,Barents Sea,,,2016,,,,27395608,,7788,https://factpages.npd.no/factpages/default.aspx?nav1=discovery&nav2=PageView|All&nav3=27395608,https://factmaps.npd.no/factmaps/3_0/?run=DiscoveryByNPDID&NPDID=27395608,03.10.2019,03.10.2019,24.01.2020
7219/12-1 (Filicudi),Lundin Norway AS,Production not evaluated,OIL/GAS,7219/12-1,Barents Sea,,,2017,,PRODUCTION LICENSE,533,29346456,,8024,https://factpages.npd.no/factpages/default.aspx?nav1=discovery&nav2=PageView|All&nav3=29346456,https://factmaps.npd.no/factmaps/3_0/?run=DiscoveryByNPDID&NPDID=29346456,03.10.2019,18.11.2019,24.01.2020
7219/12-2 S (Hufsa),,Production is unlikely,GAS,7219/12-2 S,Barents Sea,,,2017,,,,29927530,,8216,https://factpages.npd.no/factpages/default.aspx?nav1=discovery&nav2=PageView|All&nav3=29927530,https://factmaps.npd.no/factmaps/3_0/?run=DiscoveryByNPDID&NPDID=29927530,03.10.2019,18.11.2019,24.01.2020
7219/8-2 (Iskrystall),Equinor Energy AS,"Production likely, but unclarified",GAS,7219/8-2,Barents Sea,,,2013,,PRODUCTION LICENSE,608,23762803,,7225,https://factpages.npd.no/factpages/default.aspx?nav1=discovery&nav2=PageView|All&nav3=23762803,https://factmaps.npd.no/factmaps/3_0/?run=DiscoveryByNPDID&NPDID=23762803,11.01.2020,11.01.2020,24.01.2020
7219/9-2 (Kayak),Equinor Energy AS,Production not evaluated,OIL,7219/9-2,Barents Sea,,,2017,,PRODUCTION LICENSE,532,29447699,,8193,https://factpages.npd.no/factpages/default.aspx?nav1=discovery&nav2=PageView|All&nav3=29447699,https://factmaps.npd.no/factmaps/3_0/?run=DiscoveryByNPDID&NPDID=29447699,02.11.2019,03.10.2019,24.01.2020
7220/10-1 (Salina),Lundin Norway AS,Production is unlikely,GAS,7220/10-1,Barents Sea,,,2012,,PRODUCTION LICENSE,533,22468264,,7015,https://factpages.npd.no/factpages/default.aspx?nav1=discovery&nav2=PageView|All&nav3=22468264,https://factmaps.npd.no/factmaps/3_0/?run=DiscoveryByNPDID&NPDID=22468264,03.10.2019,18.11.2019,24.01.2020
7220/11-1 (Alta),Lundin Norway AS,"Production likely, but unclarified",OIL/GAS,7220/11-1,Barents Sea,,,2014,,PRODUCTION LICENSE,609,25288497,,7503,https://factpages.npd.no/factpages/default.aspx?nav1=discovery&nav2=PageView|All&nav3=25288497,https://factmaps.npd.no/factmaps/3_0/?run=DiscoveryByNPDID&NPDID=25288497,03.10.2019,18.11.2019,24.01.2020
7220/2-1 (Isfjell),,Production is unlikely,GAS,7220/2-1,Barents Sea,,,2014,,,,25165539,,7558,https://factpages.npd.no/factpages/default.aspx?nav1=discovery&nav2=PageView|All&nav3=25165539,https://factmaps.npd.no/factmaps/3_0/?run=DiscoveryByNPDID&NPDID=25165539,03.10.2019,03.10.2019,24.01.2020
7220/4-1 (Kramsnø),Equinor Energy AS,"Production likely, but unclarified",GAS,7220/4-1,Barents Sea,,,2014,,PRODUCTION LICENSE,532,24567434,,7307,https://factpages.npd.no/factpages/default.aspx?nav1=discovery&nav2=PageView|All&nav3=24567434,https://factmaps.npd.no/factmaps/3_0/?run=DiscoveryByNPDID&NPDID=24567434,11.01.2020,11.01.2020,24.01.2020
7220/5-2 (Nunatak),Equinor Energy AS,Production is unlikely,GAS,7220/5-2,Barents Sea,,,2013,,PRODUCTION LICENSE,532,23411997,,7166,https://factpages.npd.no/factpages/default.aspx?nav1=discovery&nav2=PageView|All&nav3=23411997,https://factmaps.npd.no/factmaps/3_0/?run=DiscoveryByNPDID&NPDID=23411997,03.10.2019,03.10.2019,24.01.2020
7220/5-3 (Skruis),Equinor Energy AS,"Production likely, but unclarified",OIL,7220/5-3,Barents Sea,,,2018,,PRODUCTION LICENSE,532,33310096,,8539,https://factpages.npd.no/factpages/default.aspx?nav1=discovery&nav2=PageView|All&nav3=33310096,https://factmaps.npd.no/factmaps/3_0/?run=DiscoveryByNPDID&NPDID=33310096,09.01.2020,09.01.2020,24.01.2020
7220/6-2 R (Neiden),Lundin Norway AS,Production not evaluated,OIL/GAS,7220/6-2 R,Barents Sea,,,2016,,PRODUCTION LICENSE,609,28608758,,8026,https://factpages.npd.no/factpages/default.aspx?nav1=discovery&nav2=PageView|All&nav3=28608758,https://factmaps.npd.no/factmaps/3_0/?run=DiscoveryByNPDID&NPDID=28608758,03.10.2019,18.11.2019,24.01.2020
7220/7-1 (Havis),Equinor Energy AS,Included in other discovery,OIL/GAS,7220/7-1,Barents Sea,JOHAN CASTBERG,11.06.2018,2012,7220/8-1 Johan Castberg,PRODUCTION LICENSE,532,21334480,32017325,6756,https://factpages.npd.no/factpages/default.aspx?nav1=discovery&nav2=PageView|All&nav3=21334480,https://factmaps.npd.no/factmaps/3_0/?run=FieldByNPDID&NPDID=32017325,03.10.2019,03.10.2019,24.01.2020
7220/7-2 S (Skavl),Equinor Energy AS,"Production likely, but unclarified",OIL/GAS,7220/7-2 S,Barents Sea,,,2013,,PRODUCTION LICENSE,532,23873319,,7252,https://factpages.npd.no/factpages/default.aspx?nav1=discovery&nav2=PageView|All&nav3=23873319,https://factmaps.npd.no/factmaps/3_0/?run=DiscoveryByNPDID&NPDID=23873319,03.10.2019,03.10.2019,24.01.2020
7220/7-3 S (Drivis),Equinor Energy AS,Included in other discovery,OIL/GAS,7220/7-3 S,Barents Sea,JOHAN CASTBERG,11.06.2018,2014,7220/8-1 Johan Castberg,PRODUCTION LICENSE,532,24624378,32017325,7414,https://factpages.npd.no/factpages/default.aspx?nav1=discovery&nav2=PageView|All&nav3=24624378,https://factmaps.npd.no/factmaps/3_0/?run=FieldByNPDID&NPDID=32017325,03.10.2019,03.10.2019,24.01.2020
7220/8-1 Johan Castberg,Equinor Energy AS,Approved for production,OIL/GAS,7220/8-1,Barents Sea,JOHAN CASTBERG,11.06.2018,2011,,PRODUCTION LICENSE,532,20441001,32017325,6484,https://factpages.npd.no/factpages/default.aspx?nav1=discovery&nav2=PageView|All&nav3=20441001,https://factmaps.npd.no/factmaps/3_0/?run=FieldByNPDID&NPDID=32017325,03.10.2019,03.10.2019,24.01.2020
7221/12-1 (Svanefjell),,Production is unlikely,GAS,7221/12-1,Barents Sea,,,2018,,,,32016591,,8441,https://factpages.npd.no/factpages/default.aspx?nav1=discovery&nav2=PageView|All&nav3=32016591,https://factmaps.npd.no/factmaps/3_0/?run=DiscoveryByNPDID&NPDID=32016591,03.10.2019,03.10.2019,24.01.2020
7222/11-1 (Caurus),,Production is unlikely,GAS,7222/11-1,Barents Sea,,,2008,,,,5081995,,5916,https://factpages.npd.no/factpages/default.aspx?nav1=discovery&nav2=PageView|All&nav3=5081995,https://factmaps.npd.no/factmaps/3_0/?run=DiscoveryByNPDID&NPDID=5081995,03.10.2019,03.10.2019,24.01.2020
7222/11-2 (Langlitinden),,Production is unlikely,OIL,7222/11-2,Barents Sea,,,2014,,,,24612286,,7317,https://factpages.npd.no/factpages/default.aspx?nav1=discovery&nav2=PageView|All&nav3=24612286,https://factmaps.npd.no/factmaps/3_0/?run=DiscoveryByNPDID&NPDID=24612286,03.10.2019,03.10.2019,24.01.2020
7222/6-1 S (Obesum),Aker BP ASA,Production is unlikely,OIL/GAS,7222/6-1 S,Barents Sea,,,2008,,PRODUCTION LICENSE,1026,4972681,,5755,https://factpages.npd.no/factpages/default.aspx?nav1=discovery&nav2=PageView|All&nav3=4972681,https://factmaps.npd.no/factmaps/3_0/?run=DiscoveryByNPDID&NPDID=4972681,03.10.2019,03.10.2019,24.01.2020
7223/5-1,,Production is unlikely,GAS,7223/5-1,Barents Sea,,,2009,,,,18400160,,5960,https://factpages.npd.no/factpages/default.aspx?nav1=discovery&nav2=PageView|All&nav3=18400160,https://factmaps.npd.no/factmaps/3_0/?run=DiscoveryByNPDID&NPDID=18400160,03.10.2019,03.10.2019,24.01.2020
7224/6-1 (Arenaria),,Production is unlikely,GAS,7224/6-1,Barents Sea,,,2008,,,,5010074,,5835,https://factpages.npd.no/factpages/default.aspx?nav1=discovery&nav2=PageView|All&nav3=5010074,https://factmaps.npd.no/factmaps/3_0/?run=DiscoveryByNPDID&NPDID=5010074,03.10.2019,03.10.2019,24.01.2020
7225/3-1 (Norvarg),,Production is unlikely,GAS,7225/3-1,Barents Sea,,,2011,,,,20499790,,6587,https://factpages.npd.no/factpages/default.aspx?nav1=discovery&nav2=PageView|All&nav3=20499790,https://factmaps.npd.no/factmaps/3_0/?run=DiscoveryByNPDID&NPDID=20499790,03.10.2019,03.10.2019,24.01.2020
7226/11-1,,Production is unlikely,GAS,7226/11-1,Barents Sea,,,1988,,,,45086,,1177,https://factpages.npd.no/factpages/default.aspx?nav1=discovery&nav2=PageView|All&nav3=45086,https://factmaps.npd.no/factmaps/3_0/?run=DiscoveryByNPDID&NPDID=45086,03.10.2019,03.10.2019,24.01.2020
7226/2-1 (Ververis),,Production is unlikely,GAS,7226/2-1,Barents Sea,,,2008,,,,5010034,,5807,https://factpages.npd.no/factpages/default.aspx?nav1=discovery&nav2=PageView|All&nav3=5010034,https://factmaps.npd.no/factmaps/3_0/?run=DiscoveryByNPDID&NPDID=5010034,03.10.2019,03.10.2019,24.01.2020
7228/7-1 (Pandora),,Production is unlikely,OIL/GAS,7228/7-1 A,Barents Sea,,,2001,,,,1630384,,4257,https://factpages.npd.no/factpages/default.aspx?nav1=discovery&nav2=PageView|All&nav3=1630384,https://factmaps.npd.no/factmaps/3_0/?run=DiscoveryByNPDID&NPDID=1630384,03.10.2019,03.10.2019,24.01.2020
7316/5-1,,Production is unlikely,GAS,7316/5-1,Barents Sea,,,1992,,,,45092,,1987,https://factpages.npd.no/factpages/default.aspx?nav1=discovery&nav2=PageView|All&nav3=45092,https://factmaps.npd.no/factmaps/3_0/?run=DiscoveryByNPDID&NPDID=45092,03.10.2019,03.10.2019,24.01.2020
7319/12-1 (Pingvin),,Production is unlikely,GAS,7319/12-1,Barents Sea,,,2014,,,,25143600,,7555,https://factpages.npd.no/factpages/default.aspx?nav1=discovery&nav2=PageView|All&nav3=25143600,https://factmaps.npd.no/factmaps/3_0/?run=DiscoveryByNPDID&NPDID=25143600,03.10.2019,03.10.2019,24.01.2020
7324/3-1 (Intrepid Eagle),Equinor Energy AS,Production is unlikely,GAS,7324/3-1,Barents Sea,,,2018,,PRODUCTION LICENSE,615,33341442,,8568,https://factpages.npd.no/factpages/default.aspx?nav1=discovery&nav2=PageView|All&nav3=33341442,https://factmaps.npd.no/factmaps/3_0/?run=DiscoveryByNPDID&NPDID=33341442,03.10.2019,03.10.2019,24.01.2020
7324/6-1 (Sputnik),Equinor Energy AS,Production not evaluated,OIL,7324/6-1,Barents Sea,,,2019,,PRODUCTION LICENSE,855,34949172,,8741,https://factpages.npd.no/factpages/default.aspx?nav1=discovery&nav2=PageView|All&nav3=34949172,https://factmaps.npd.no/factmaps/3_0/?run=DiscoveryByNPDID&NPDID=34949172,03.10.2019,03.10.2019,24.01.2020
7324/7-2 (Hanssen),Equinor Energy AS,Included in other discovery,OIL,7324/7-2,Barents Sea,,,2014,7324/8-1 (Wisting),PRODUCTION LICENSE,537,24700556,,7450,https://factpages.npd.no/factpages/default.aspx?nav1=discovery&nav2=PageView|All&nav3=24700556,https://factmaps.npd.no/factmaps/3_0/?run=DiscoveryByNPDID&NPDID=24700556,03.12.2019,03.12.2019,24.01.2020
7324/8-1 (Wisting),Equinor Energy AS,Production in clarification phase,OIL,7324/8-1,Barents Sea,,,2013,,PRODUCTION LICENSE,537,23761893,,7221,https://factpages.npd.no/factpages/default.aspx?nav1=discovery&nav2=PageView|All&nav3=23761893,https://factmaps.npd.no/factmaps/3_0/?run=DiscoveryByNPDID&NPDID=23761893,09.01.2020,09.01.2020,24.01.2020
7324/9-1 (Mercury),,Production is unlikely,GAS,7324/9-1,Barents Sea,,,2014,,,,24700566,,7527,https://factpages.npd.no/factpages/default.aspx?nav1=discovery&nav2=PageView|All&nav3=24700566,https://factmaps.npd.no/factmaps/3_0/?run=DiscoveryByNPDID&NPDID=24700566,03.10.2019,03.10.2019,24.01.2020
7325/1-1 (Atlantis),Equinor Energy AS,Production is unlikely,GAS,7325/1-1,Barents Sea,,,2014,,PRODUCTION LICENSE,615,24689817,,7501,https://factpages.npd.no/factpages/default.aspx?nav1=discovery&nav2=PageView|All&nav3=24689817,https://factmaps.npd.no/factmaps/3_0/?run=DiscoveryByNPDID&NPDID=24689817,03.10.2019,03.10.2019,24.01.2020
7325/4-1 (Gemini Nord),Equinor Energy AS,Production is unlikely,GAS,7325/4-1,Barents Sea,,,2017,,PRODUCTION LICENSE,855,29469097,,8211,https://factpages.npd.no/factpages/default.aspx?nav1=discovery&nav2=PageView|All&nav3=29469097,https://factmaps.npd.no/factmaps/3_0/?run=DiscoveryByNPDID&NPDID=29469097,03.10.2019,03.10.2019,24.01.2020
7435/12-1 (Korpfjell),Equinor Energy AS,Production is unlikely,GAS,7435/12-1,Barents Sea,,,2017,,PRODUCTION LICENSE,859,29491696,,8228,https://factpages.npd.no/factpages/default.aspx?nav1=discovery&nav2=PageView|All&nav3=29491696,https://factmaps.npd.no/factmaps/3_0/?run=DiscoveryByNPDID&NPDID=29491696,03.10.2019,03.10.2019,24.01.2020
8/10-4 S Oda,Spirit Energy Norway AS,Producing,OIL,8/10-4 S,North Sea,ODA,12.05.2017,2011,,PRODUCTION LICENSE,405,21118177,29412516,6630,https://factpages.npd.no/factpages/default.aspx?nav1=discovery&nav2=PageView|All&nav3=21118177,https://factmaps.npd.no/factmaps/3_0/?run=FieldByNPDID&NPDID=29412516,03.10.2019,03.01.2020,24.01.2020
9/2-1 Yme,Repsol Norge AS,Approved for production,OIL,9/2-1,North Sea,YME,06.01.1995,1987,,PRODUCTION LICENSE,316,45098,43807,1038,https://factpages.npd.no/factpages/default.aspx?nav1=discovery&nav2=PageView|All&nav3=45098,https://factmaps.npd.no/factmaps/3_0/?run=FieldByNPDID&NPDID=43807,03.10.2019,03.10.2019,24.01.2020
9/2-3,Repsol Norge AS,Included in other discovery,OIL,9/2-3,North Sea,YME,06.01.1995,1990,9/2-1 Yme,PRODUCTION LICENSE,316,45104,43807,1294,https://factpages.npd.no/factpages/default.aspx?nav1=discovery&nav2=PageView|All&nav3=45104,https://factmaps.npd.no/factmaps/3_0/?run=FieldByNPDID&NPDID=43807,03.10.2019,03.10.2019,24.01.2020
9/2-6 S,Repsol Norge AS,Included in other discovery,OIL,9/2-6 S,North Sea,YME,05.05.1998,1996,9/2-1 Yme,PRODUCTION LICENSE,316,45110,43807,2867,https://factpages.npd.no/factpages/default.aspx?nav1=discovery&nav2=PageView|All&nav3=45110,https://factmaps.npd.no/factmaps/3_0/?run=FieldByNPDID&NPDID=43807,03.10.2019,03.10.2019,24.01.2020
9/2-7 S,Repsol Norge AS,Included in other discovery,OIL,9/2-7 S,North Sea,YME,05.05.1998,1997,9/2-1 Yme,PRODUCTION LICENSE,316,45116,43807,3087,https://factpages.npd.no/factpages/default.aspx?nav1=discovery&nav2=PageView|All&nav3=45116,https://factmaps.npd.no/factmaps/3_0/?run=FieldByNPDID&NPDID=43807,03.10.2019,03.10.2019,24.01.2020
